# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-07-23 16:14:05 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11406920 THERMALITO AFTERBAY REL TO FEATHER R NR OROVILLE
# -----------------------------------------------------------------------------------
#
# Data provided for site 11406920
#            TS   parameter     statistic     Description
#        217958       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	217958_00060_00003	217958_00060_00003_cd
USGS	11406920	1997-05-19	740	A
USGS	11406920	1997-05-20	1590	A
USGS	11406920	1997-05-21	2050	A
USGS	11406920	1997-05-22	2390	A
USGS	11406920	1997-05-23	2390	A
USGS	11406920	1997-05-24	2380	A
USGS	11406920	1997-05-25	2380	A
USGS	11406920	1997-05-26	2380	A
USGS	11406920	1997-05-27	2390	A
USGS	11406920	1997-05-28	2390	A
USGS	11406920	1997-05-29	2390	A
USGS	11406920	1997-05-30	2390	A
USGS	11406920	1997-05-31	2390	A
USGS	11406920	1997-06-01	2380	A
USGS	11406920	1997-06-02	2380	A
USGS	11406920	1997-06-03	2140	A
USGS	11406920	1997-06-04	1890	A
USGS	11406920	1997-06-05	1890	A
USGS	11406920	1997-06-06	1850	A
USGS	11406920	1997-06-07	1650	A
USGS	11406920	1997-06-08	1480	A
USGS	11406920	1997-06-09	1620	A
USGS	11406920	1997-06-10	2130	A
USGS	11406920	1997-06-11	2390	A
USGS	11406920	1997-06-12	2390	A
USGS	11406920	1997-06-13	2390	A
USGS	11406920	1997-06-14	2630	A
USGS	11406920	1997-06-15	3110	A
USGS	11406920	1997-06-16	3400	A
USGS	11406920	1997-06-17	3390	A
USGS	11406920	1997-06-18	3390	A
USGS	11406920	1997-06-19	3400	A
USGS	11406920	1997-06-20	3400	A
USGS	11406920	1997-06-21	3400	A
USGS	11406920	1997-06-22	3390	A
USGS	11406920	1997-06-23	3400	A
USGS	11406920	1997-06-24	3900	A
USGS	11406920	1997-06-25	3900	A
USGS	11406920	1997-06-26	4150	A
USGS	11406920	1997-06-27	4900	A
USGS	11406920	1997-06-28	5900	A
USGS	11406920	1997-06-29	6900	A
USGS	11406920	1997-06-30	6930	A
USGS	11406920	1997-07-01	6930	A
USGS	11406920	1997-07-02	6930	A
USGS	11406920	1997-07-03	6920	A
USGS	11406920	1997-07-04	6920	A
USGS	11406920	1997-07-05	6920	A
USGS	11406920	1997-07-06	6920	A
USGS	11406920	1997-07-07	6920	A
USGS	11406920	1997-07-08	6920	A
USGS	11406920	1997-07-09	6930	A
USGS	11406920	1997-07-10	6920	A
USGS	11406920	1997-07-11	6920	A
USGS	11406920	1997-07-12	6920	A
USGS	11406920	1997-07-13	6920	A
USGS	11406920	1997-07-14	6930	A
USGS	11406920	1997-07-15	6920	A
USGS	11406920	1997-07-16	6920	A
USGS	11406920	1997-07-17	6920	A
USGS	11406920	1997-07-18	6920	A
USGS	11406920	1997-07-19	6910	A
USGS	11406920	1997-07-20	6900	A
USGS	11406920	1997-07-21	6910	A
USGS	11406920	1997-07-22	6920	A
USGS	11406920	1997-07-23	6920	A
USGS	11406920	1997-07-24	6920	A
USGS	11406920	1997-07-25	6410	A
USGS	11406920	1997-07-26	6410	A
USGS	11406920	1997-07-27	6400	A
USGS	11406920	1997-07-28	6410	A
USGS	11406920	1997-07-29	6410	A
USGS	11406920	1997-07-30	6420	A
USGS	11406920	1997-07-31	6420	A
USGS	11406920	1997-08-01	6390	A
USGS	11406920	1997-08-02	6400	A
USGS	11406920	1997-08-03	6400	A
USGS	11406920	1997-08-04	6400	A
USGS	11406920	1997-08-05	6390	A
USGS	11406920	1997-08-06	6390	A
USGS	11406920	1997-08-07	6140	A
USGS	11406920	1997-08-08	5380	A
USGS	11406920	1997-08-09	4640	A
USGS	11406920	1997-08-10	3640	A
USGS	11406920	1997-08-11	3380	A
USGS	11406920	1997-08-12	2890	A
USGS	11406920	1997-08-13	2880	A
USGS	11406920	1997-08-14	2740	A
USGS	11406920	1997-08-15	2380	A
USGS	11406920	1997-08-16	3110	A
USGS	11406920	1997-08-17	3870	A
USGS	11406920	1997-08-18	4130	A
USGS	11406920	1997-08-19	3150	A
USGS	11406920	1997-08-20	2560	A
USGS	11406920	1997-08-21	2390	A
USGS	11406920	1997-08-22	3130	A
USGS	11406920	1997-08-23	3510	A
USGS	11406920	1997-08-24	4390	A
USGS	11406920	1997-08-25	4120	A
USGS	11406920	1997-08-26	3140	A
USGS	11406920	1997-08-27	2400	A
USGS	11406920	1997-08-28	1880	A
USGS	11406920	1997-08-29	1890	A
USGS	11406920	1997-08-30	1890	A
USGS	11406920	1997-08-31	1890	A
USGS	11406920	1997-09-01	1890	A
USGS	11406920	1997-09-02	1890	A
USGS	11406920	1997-09-03	1680	A
USGS	11406920	1997-09-04	1480	A
USGS	11406920	1997-09-05	1290	A
USGS	11406920	1997-09-06	1180	A
USGS	11406920	1997-09-07	1170	A
USGS	11406920	1997-09-08	1180	A
USGS	11406920	1997-09-09	1180	A
USGS	11406920	1997-09-10	1170	A
USGS	11406920	1997-09-11	1180	A
USGS	11406920	1997-09-12	1180	A
USGS	11406920	1997-09-13	1190	A
USGS	11406920	1997-09-14	1190	A
USGS	11406920	1997-09-15	1190	A
USGS	11406920	1997-09-16	1190	A
USGS	11406920	1997-09-17	1190	A
USGS	11406920	1997-09-18	1180	A
USGS	11406920	1997-09-19	1180	A
USGS	11406920	1997-09-20	1180	A
USGS	11406920	1997-09-21	1170	A
USGS	11406920	1997-09-22	1180	A
USGS	11406920	1997-09-23	1180	A
USGS	11406920	1997-09-24	1430	A
USGS	11406920	1997-09-25	2180	A
USGS	11406920	1997-09-26	2180	A
USGS	11406920	1997-09-27	2430	A
USGS	11406920	1997-09-28	3180	A
USGS	11406920	1997-09-29	3440	A
USGS	11406920	1997-09-30	3700	A
USGS	11406920	1997-10-01	3720	A
USGS	11406920	1997-10-02	3700	A
USGS	11406920	1997-10-03	3700	A
USGS	11406920	1997-10-04	3690	A
USGS	11406920	1997-10-05	3690	A
USGS	11406920	1997-10-06	3690	A
USGS	11406920	1997-10-07	3200	A
USGS	11406920	1997-10-08	3190	A
USGS	11406920	1997-10-09	3190	A
USGS	11406920	1997-10-10	3190	A
USGS	11406920	1997-10-11	3190	A
USGS	11406920	1997-10-12	3190	A
USGS	11406920	1997-10-13	2420	A
USGS	11406920	1997-10-14	1780	A
USGS	11406920	1997-10-15	1730	A
USGS	11406920	1997-10-16	1500	A
USGS	11406920	1997-10-17	1500	A
USGS	11406920	1997-10-18	1500	A
USGS	11406920	1997-10-19	1500	A
USGS	11406920	1997-10-20	1500	A
USGS	11406920	1997-10-21	1500	A
USGS	11406920	1997-10-22	1500	A
USGS	11406920	1997-10-23	1500	A
USGS	11406920	1997-10-24	1500	A
USGS	11406920	1997-10-25	1500	A
USGS	11406920	1997-10-26	1500	A
USGS	11406920	1997-10-27	1500	A
USGS	11406920	1997-10-28	1500	A
USGS	11406920	1997-10-29	1500	A
USGS	11406920	1997-10-30	1500	A
USGS	11406920	1997-10-31	1500	A
USGS	11406920	1997-11-01	1500	A
USGS	11406920	1997-11-02	1500	A
USGS	11406920	1997-11-03	1500	A
USGS	11406920	1997-11-04	1500	A
USGS	11406920	1997-11-05	1500	A
USGS	11406920	1997-11-06	1500	A
USGS	11406920	1997-11-07	1500	A
USGS	11406920	1997-11-08	1500	A
USGS	11406920	1997-11-09	1490	A
USGS	11406920	1997-11-10	1500	A
USGS	11406920	1997-11-11	1500	A
USGS	11406920	1997-11-12	1500	A
USGS	11406920	1997-11-13	1500	A
USGS	11406920	1997-11-14	1500	A
USGS	11406920	1997-11-15	1500	A
USGS	11406920	1997-11-16	1500	A
USGS	11406920	1997-11-17	1500	A
USGS	11406920	1997-11-18	1500	A
USGS	11406920	1997-11-19	1500	A
USGS	11406920	1997-11-20	1500	A
USGS	11406920	1997-11-21	1500	A
USGS	11406920	1997-11-22	1500	A
USGS	11406920	1997-11-23	1500	A
USGS	11406920	1997-11-24	1500	A
USGS	11406920	1997-11-25	1300	A
USGS	11406920	1997-11-26	1100	A
USGS	11406920	1997-11-27	898	A
USGS	11406920	1997-11-28	900	A
USGS	11406920	1997-11-29	899	A
USGS	11406920	1997-11-30	898	A
USGS	11406920	1997-12-01	899	A
USGS	11406920	1997-12-02	900	A
USGS	11406920	1997-12-03	898	A
USGS	11406920	1997-12-04	901	A
USGS	11406920	1997-12-05	898	A
USGS	11406920	1997-12-06	900	A
USGS	11406920	1997-12-07	898	A
USGS	11406920	1997-12-08	899	A
USGS	11406920	1997-12-09	897	A
USGS	11406920	1997-12-10	896	A
USGS	11406920	1997-12-11	896	A
USGS	11406920	1997-12-12	893	A
USGS	11406920	1997-12-13	898	A
USGS	11406920	1997-12-14	899	A
USGS	11406920	1997-12-15	900	A
USGS	11406920	1997-12-16	895	A
USGS	11406920	1997-12-17	897	A
USGS	11406920	1997-12-18	899	A
USGS	11406920	1997-12-19	901	A
USGS	11406920	1997-12-20	894	A
USGS	11406920	1997-12-21	897	A
USGS	11406920	1997-12-22	899	A
USGS	11406920	1997-12-23	902	A
USGS	11406920	1997-12-24	896	A
USGS	11406920	1997-12-25	901	A
USGS	11406920	1997-12-26	900	A
USGS	11406920	1997-12-27	901	A
USGS	11406920	1997-12-28	900	A
USGS	11406920	1997-12-29	900	A
USGS	11406920	1997-12-30	902	A
USGS	11406920	1997-12-31	899	A
USGS	11406920	1998-01-01	743	A
USGS	11406920	1998-01-02	694	A
USGS	11406920	1998-01-03	693	A
USGS	11406920	1998-01-04	696	A
USGS	11406920	1998-01-05	696	A
USGS	11406920	1998-01-06	698	A
USGS	11406920	1998-01-07	899	A
USGS	11406920	1998-01-08	901	A
USGS	11406920	1998-01-09	899	A
USGS	11406920	1998-01-10	900	A
USGS	11406920	1998-01-11	899	A
USGS	11406920	1998-01-12	902	A
USGS	11406920	1998-01-13	1120	A
USGS	11406920	1998-01-14	3450	A
USGS	11406920	1998-01-15	4880	A
USGS	11406920	1998-01-16	9170	A
USGS	11406920	1998-01-17	8600	A
USGS	11406920	1998-01-18	8300	A
USGS	11406920	1998-01-19	8530	A
USGS	11406920	1998-01-20	10500	A
USGS	11406920	1998-01-21	13200	A
USGS	11406920	1998-01-22	13200	A
USGS	11406920	1998-01-23	13200	A
USGS	11406920	1998-01-24	13200	A
USGS	11406920	1998-01-25	11500	A
USGS	11406920	1998-01-26	11200	A
USGS	11406920	1998-01-27	9140	A
USGS	11406920	1998-01-28	5130	A
USGS	11406920	1998-01-29	5130	A
USGS	11406920	1998-01-30	5130	A
USGS	11406920	1998-01-31	5140	A
USGS	11406920	1998-02-01	5140	A
USGS	11406920	1998-02-02	6790	A
USGS	11406920	1998-02-03	14400	A
USGS	11406920	1998-02-04	15100	A
USGS	11406920	1998-02-05	15100	A
USGS	11406920	1998-02-06	15100	A
USGS	11406920	1998-02-07	15100	A
USGS	11406920	1998-02-08	15100	A
USGS	11406920	1998-02-09	15100	A
USGS	11406920	1998-02-10	15100	A
USGS	11406920	1998-02-11	15100	A
USGS	11406920	1998-02-12	15100	A
USGS	11406920	1998-02-13	15100	A
USGS	11406920	1998-02-14	14500	A
USGS	11406920	1998-02-15	13200	A
USGS	11406920	1998-02-16	13200	A
USGS	11406920	1998-02-17	13200	A
USGS	11406920	1998-02-18	13200	A
USGS	11406920	1998-02-19	13200	A
USGS	11406920	1998-02-20	13200	A
USGS	11406920	1998-02-21	13200	A
USGS	11406920	1998-02-22	13200	A
USGS	11406920	1998-02-23	13200	A
USGS	11406920	1998-02-24	13200	A
USGS	11406920	1998-02-25	13200	A
USGS	11406920	1998-02-26	13200	A
USGS	11406920	1998-02-27	13200	A
USGS	11406920	1998-02-28	13200	A
USGS	11406920	1998-03-01	13200	A
USGS	11406920	1998-03-02	13200	A
USGS	11406920	1998-03-03	13200	A
USGS	11406920	1998-03-04	9980	A
USGS	11406920	1998-03-05	9450	A
USGS	11406920	1998-03-06	9450	A
USGS	11406920	1998-03-07	7490	A
USGS	11406920	1998-03-08	7430	A
USGS	11406920	1998-03-09	7430	A
USGS	11406920	1998-03-10	7430	A
USGS	11406920	1998-03-11	7430	A
USGS	11406920	1998-03-12	7430	A
USGS	11406920	1998-03-13	7430	A
USGS	11406920	1998-03-14	7430	A
USGS	11406920	1998-03-15	7410	A
USGS	11406920	1998-03-16	7410	A
USGS	11406920	1998-03-17	5650	A
USGS	11406920	1998-03-18	6580	A
USGS	11406920	1998-03-19	9440	A
USGS	11406920	1998-03-20	9590	A
USGS	11406920	1998-03-21	12900	A
USGS	11406920	1998-03-22	13400	A
USGS	11406920	1998-03-23	13500	A
USGS	11406920	1998-03-24	13500	A
USGS	11406920	1998-03-25	14500	A
USGS	11406920	1998-03-26	15100	A
USGS	11406920	1998-03-27	15100	A
USGS	11406920	1998-03-28	15100	A
USGS	11406920	1998-03-29	15100	A
USGS	11406920	1998-03-30	15100	A
USGS	11406920	1998-03-31	14300	A
USGS	11406920	1998-04-01	13500	A
USGS	11406920	1998-04-02	13500	A
USGS	11406920	1998-04-03	13500	A
USGS	11406920	1998-04-04	10500	A
USGS	11406920	1998-04-05	9440	A
USGS	11406920	1998-04-06	9450	A
USGS	11406920	1998-04-07	9450	A
USGS	11406920	1998-04-08	9440	A
USGS	11406920	1998-04-09	9450	A
USGS	11406920	1998-04-10	9440	A
USGS	11406920	1998-04-11	9450	A
USGS	11406920	1998-04-12	9450	A
USGS	11406920	1998-04-13	9450	A
USGS	11406920	1998-04-14	9450	A
USGS	11406920	1998-04-15	9440	A
USGS	11406920	1998-04-16	9240	A
USGS	11406920	1998-04-17	7420	A
USGS	11406920	1998-04-18	7420	A
USGS	11406920	1998-04-19	7420	A
USGS	11406920	1998-04-20	6310	A
USGS	11406920	1998-04-21	5410	A
USGS	11406920	1998-04-22	5400	A
USGS	11406920	1998-04-23	5410	A
USGS	11406920	1998-04-24	5410	A
USGS	11406920	1998-04-25	5400	A
USGS	11406920	1998-04-26	5400	A
USGS	11406920	1998-04-27	5410	A
USGS	11406920	1998-04-28	5410	A
USGS	11406920	1998-04-29	5410	A
USGS	11406920	1998-04-30	5410	A
USGS	11406920	1998-05-01	5400	A
USGS	11406920	1998-05-02	5400	A
USGS	11406920	1998-05-03	5400	A
USGS	11406920	1998-05-04	5560	A
USGS	11406920	1998-05-05	6410	A
USGS	11406920	1998-05-06	6430	A
USGS	11406920	1998-05-07	5820	A
USGS	11406920	1998-05-08	3770	A
USGS	11406920	1998-05-09	3390	A
USGS	11406920	1998-05-10	3380	A
USGS	11406920	1998-05-11	5080	A
USGS	11406920	1998-05-12	9420	A
USGS	11406920	1998-05-13	9450	A
USGS	11406920	1998-05-14	9450	A
USGS	11406920	1998-05-15	9450	A
USGS	11406920	1998-05-16	9440	A
USGS	11406920	1998-05-17	9440	A
USGS	11406920	1998-05-18	9440	A
USGS	11406920	1998-05-19	9450	A
USGS	11406920	1998-05-20	9450	A
USGS	11406920	1998-05-21	9450	A
USGS	11406920	1998-05-22	9450	A
USGS	11406920	1998-05-23	9440	A
USGS	11406920	1998-05-24	9440	A
USGS	11406920	1998-05-25	9440	A
USGS	11406920	1998-05-26	9310	A
USGS	11406920	1998-05-27	6870	A
USGS	11406920	1998-05-28	6760	A
USGS	11406920	1998-05-29	9000	A
USGS	11406920	1998-05-30	9450	A
USGS	11406920	1998-05-31	9440	A
USGS	11406920	1998-06-01	9440	A
USGS	11406920	1998-06-02	8530	A
USGS	11406920	1998-06-03	8440	A
USGS	11406920	1998-06-04	8440	A
USGS	11406920	1998-06-05	8440	A
USGS	11406920	1998-06-06	8440	A
USGS	11406920	1998-06-07	8440	A
USGS	11406920	1998-06-08	8430	A
USGS	11406920	1998-06-09	8440	A
USGS	11406920	1998-06-10	8440	A
USGS	11406920	1998-06-11	8440	A
USGS	11406920	1998-06-12	8930	A
USGS	11406920	1998-06-13	10200	A
USGS	11406920	1998-06-14	11500	A
USGS	11406920	1998-06-15	11500	A
USGS	11406920	1998-06-16	11000	A
USGS	11406920	1998-06-17	9940	A
USGS	11406920	1998-06-18	8940	A
USGS	11406920	1998-06-19	7930	A
USGS	11406920	1998-06-20	7420	A
USGS	11406920	1998-06-21	7420	A
USGS	11406920	1998-06-22	7420	A
USGS	11406920	1998-06-23	7430	A
USGS	11406920	1998-06-24	7050	A
USGS	11406920	1998-06-25	6420	A
USGS	11406920	1998-06-26	6920	A
USGS	11406920	1998-06-27	7420	A
USGS	11406920	1998-06-28	7420	A
USGS	11406920	1998-06-29	7420	A
USGS	11406920	1998-06-30	7430	A
USGS	11406920	1998-07-01	7420	A
USGS	11406920	1998-07-02	7420	A
USGS	11406920	1998-07-03	7430	A
USGS	11406920	1998-07-04	7420	A
USGS	11406920	1998-07-05	7420	A
USGS	11406920	1998-07-06	6930	A
USGS	11406920	1998-07-07	5910	A
USGS	11406920	1998-07-08	5920	A
USGS	11406920	1998-07-09	5910	A
USGS	11406920	1998-07-10	5660	A
USGS	11406920	1998-07-11	4650	A
USGS	11406920	1998-07-12	4390	A
USGS	11406920	1998-07-13	4400	A
USGS	11406920	1998-07-14	4400	A
USGS	11406920	1998-07-15	4390	A
USGS	11406920	1998-07-16	4400	A
USGS	11406920	1998-07-17	4390	A
USGS	11406920	1998-07-18	4390	A
USGS	11406920	1998-07-19	4390	A
USGS	11406920	1998-07-20	4400	A
USGS	11406920	1998-07-21	4400	A
USGS	11406920	1998-07-22	4400	A
USGS	11406920	1998-07-23	4400	A
USGS	11406920	1998-07-24	4400	A
USGS	11406920	1998-07-25	4400	A
USGS	11406920	1998-07-26	4390	A
USGS	11406920	1998-07-27	4400	A
USGS	11406920	1998-07-28	4400	A
USGS	11406920	1998-07-29	4400	A
USGS	11406920	1998-07-30	4400	A
USGS	11406920	1998-07-31	4400	A
USGS	11406920	1998-08-01	4390	A
USGS	11406920	1998-08-02	4390	A
USGS	11406920	1998-08-03	4400	A
USGS	11406920	1998-08-04	4400	A
USGS	11406920	1998-08-05	4400	A
USGS	11406920	1998-08-06	4400	A
USGS	11406920	1998-08-07	4570	A
USGS	11406920	1998-08-08	6070	A
USGS	11406920	1998-08-09	6410	A
USGS	11406920	1998-08-10	6400	A
USGS	11406920	1998-08-11	5400	A
USGS	11406920	1998-08-12	5400	A
USGS	11406920	1998-08-13	5400	A
USGS	11406920	1998-08-14	5400	A
USGS	11406920	1998-08-15	5410	A
USGS	11406920	1998-08-16	5410	A
USGS	11406920	1998-08-17	5410	A
USGS	11406920	1998-08-18	5400	A
USGS	11406920	1998-08-19	5420	A
USGS	11406920	1998-08-20	5410	A
USGS	11406920	1998-08-21	5410	A
USGS	11406920	1998-08-22	5400	A
USGS	11406920	1998-08-23	5400	A
USGS	11406920	1998-08-24	5410	A
USGS	11406920	1998-08-25	5410	A
USGS	11406920	1998-08-26	4910	A
USGS	11406920	1998-08-27	4910	A
USGS	11406920	1998-08-28	4910	A
USGS	11406920	1998-08-29	4900	A
USGS	11406920	1998-08-30	4900	A
USGS	11406920	1998-08-31	4910	A
USGS	11406920	1998-09-01	5380	A
USGS	11406920	1998-09-02	5870	A
USGS	11406920	1998-09-03	6340	A
USGS	11406920	1998-09-04	6920	A
USGS	11406920	1998-09-05	6920	A
USGS	11406920	1998-09-06	6920	A
USGS	11406920	1998-09-07	7050	A
USGS	11406920	1998-09-08	7420	A
USGS	11406920	1998-09-09	7140	A
USGS	11406920	1998-09-10	5960	A
USGS	11406920	1998-09-11	5030	A
USGS	11406920	1998-09-12	4050	A
USGS	11406920	1998-09-13	3460	A
USGS	11406920	1998-09-14	3400	A
USGS	11406920	1998-09-15	3400	A
USGS	11406920	1998-09-16	4020	A
USGS	11406920	1998-09-17	4760	A
USGS	11406920	1998-09-18	5410	A
USGS	11406920	1998-09-19	5400	A
USGS	11406920	1998-09-20	5400	A
USGS	11406920	1998-09-21	5410	A
USGS	11406920	1998-09-22	5410	A
USGS	11406920	1998-09-23	5400	A
USGS	11406920	1998-09-24	5410	A
USGS	11406920	1998-09-25	5410	A
USGS	11406920	1998-09-26	5410	A
USGS	11406920	1998-09-27	5400	A
USGS	11406920	1998-09-28	5400	A
USGS	11406920	1998-09-29	5400	A
USGS	11406920	1998-09-30	5410	A
USGS	11406920	1998-10-01	5410	A
USGS	11406920	1998-10-02	5410	A
USGS	11406920	1998-10-03	5410	A
USGS	11406920	1998-10-04	5400	A
USGS	11406920	1998-10-05	4970	A
USGS	11406920	1998-10-06	4460	A
USGS	11406920	1998-10-07	3960	A
USGS	11406920	1998-10-08	3450	A
USGS	11406920	1998-10-09	2950	A
USGS	11406920	1998-10-10	2440	A
USGS	11406920	1998-10-11	1940	A
USGS	11406920	1998-10-12	1890	A
USGS	11406920	1998-10-13	1880	A
USGS	11406920	1998-10-14	1860	A
USGS	11406920	1998-10-15	1840	A
USGS	11406920	1998-10-16	1840	A
USGS	11406920	1998-10-17	1830	A
USGS	11406920	1998-10-18	1830	A
USGS	11406920	1998-10-19	1830	A
USGS	11406920	1998-10-20	1830	A
USGS	11406920	1998-10-21	1830	A
USGS	11406920	1998-10-22	1830	A
USGS	11406920	1998-10-23	1840	A
USGS	11406920	1998-10-24	1830	A
USGS	11406920	1998-10-25	1830	A
USGS	11406920	1998-10-26	1830	A
USGS	11406920	1998-10-27	1830	A
USGS	11406920	1998-10-28	1840	A
USGS	11406920	1998-10-29	1840	A
USGS	11406920	1998-10-30	1840	A
USGS	11406920	1998-10-31	1840	A
USGS	11406920	1998-11-01	1830	A
USGS	11406920	1998-11-02	1680	A
USGS	11406920	1998-11-03	1480	A
USGS	11406920	1998-11-04	1280	A
USGS	11406920	1998-11-05	1180	A
USGS	11406920	1998-11-06	1180	A
USGS	11406920	1998-11-07	1180	A
USGS	11406920	1998-11-08	1180	A
USGS	11406920	1998-11-09	1180	A
USGS	11406920	1998-11-10	1180	A
USGS	11406920	1998-11-11	1180	A
USGS	11406920	1998-11-12	1180	A
USGS	11406920	1998-11-13	1180	A
USGS	11406920	1998-11-14	1170	A
USGS	11406920	1998-11-15	1180	A
USGS	11406920	1998-11-16	1180	A
USGS	11406920	1998-11-17	1180	A
USGS	11406920	1998-11-18	1170	A
USGS	11406920	1998-11-19	1170	A
USGS	11406920	1998-11-20	1180	A
USGS	11406920	1998-11-21	1270	A
USGS	11406920	1998-11-22	1670	A
USGS	11406920	1998-11-23	1780	A
USGS	11406920	1998-11-24	1780	A
USGS	11406920	1998-11-25	1780	A
USGS	11406920	1998-11-26	1780	A
USGS	11406920	1998-11-27	1790	A
USGS	11406920	1998-11-28	1790	A
USGS	11406920	1998-11-29	1790	A
USGS	11406920	1998-11-30	1790	A
USGS	11406920	1998-12-01	7720	A
USGS	11406920	1998-12-02	14500	A
USGS	11406920	1998-12-03	14500	A
USGS	11406920	1998-12-04	15500	A
USGS	11406920	1998-12-05	16500	A
USGS	11406920	1998-12-06	16500	A
USGS	11406920	1998-12-07	16500	A
USGS	11406920	1998-12-08	15500	A
USGS	11406920	1998-12-09	13500	A
USGS	11406920	1998-12-10	13500	A
USGS	11406920	1998-12-11	13500	A
USGS	11406920	1998-12-12	13500	A
USGS	11406920	1998-12-13	13500	A
USGS	11406920	1998-12-14	13500	A
USGS	11406920	1998-12-15	12000	A
USGS	11406920	1998-12-16	9960	A
USGS	11406920	1998-12-17	7950	A
USGS	11406920	1998-12-18	7430	A
USGS	11406920	1998-12-19	7430	A
USGS	11406920	1998-12-20	7440	A
USGS	11406920	1998-12-21	7450	A
USGS	11406920	1998-12-22	7450	A
USGS	11406920	1998-12-23	6440	A
USGS	11406920	1998-12-24	5420	A
USGS	11406920	1998-12-25	4420	A
USGS	11406920	1998-12-26	4410	A
USGS	11406920	1998-12-27	4400	A
USGS	11406920	1998-12-28	4400	A
USGS	11406920	1998-12-29	3650	A
USGS	11406920	1998-12-30	2910	A
USGS	11406920	1998-12-31	2900	A
USGS	11406920	1999-01-01	2890	A
USGS	11406920	1999-01-02	2890	A
USGS	11406920	1999-01-03	2890	A
USGS	11406920	1999-01-04	2900	A
USGS	11406920	1999-01-05	2900	A
USGS	11406920	1999-01-06	2660	A
USGS	11406920	1999-01-07	2150	A
USGS	11406920	1999-01-08	1790	A
USGS	11406920	1999-01-09	1600	A
USGS	11406920	1999-01-10	1430	A
USGS	11406920	1999-01-11	1380	A
USGS	11406920	1999-01-12	1390	A
USGS	11406920	1999-01-13	1370	A
USGS	11406920	1999-01-14	1380	A
USGS	11406920	1999-01-15	1380	A
USGS	11406920	1999-01-16	2340	A
USGS	11406920	1999-01-17	3370	A
USGS	11406920	1999-01-18	4390	A
USGS	11406920	1999-01-19	5420	A
USGS	11406920	1999-01-20	6820	A
USGS	11406920	1999-01-21	13200	A
USGS	11406920	1999-01-22	13500	A
USGS	11406920	1999-01-23	13500	A
USGS	11406920	1999-01-24	13500	A
USGS	11406920	1999-01-25	13500	A
USGS	11406920	1999-01-26	13500	A
USGS	11406920	1999-01-27	13500	A
USGS	11406920	1999-01-28	13500	A
USGS	11406920	1999-01-29	13500	A
USGS	11406920	1999-01-30	12000	A
USGS	11406920	1999-01-31	9980	A
USGS	11406920	1999-02-01	8960	A
USGS	11406920	1999-02-02	6680	A
USGS	11406920	1999-02-03	6430	A
USGS	11406920	1999-02-04	6890	A
USGS	11406920	1999-02-05	10900	A
USGS	11406920	1999-02-06	15500	A
USGS	11406920	1999-02-07	16500	A
USGS	11406920	1999-02-08	14800	A
USGS	11406920	1999-02-09	12700	A
USGS	11406920	1999-02-10	15700	A
USGS	11406920	1999-02-11	17100	A
USGS	11406920	1999-02-12	17100	A
USGS	11406920	1999-02-13	17100	A
USGS	11406920	1999-02-14	17100	A
USGS	11406920	1999-02-15	17100	A
USGS	11406920	1999-02-16	17100	A
USGS	11406920	1999-02-17	17100	A
USGS	11406920	1999-02-18	17100	A
USGS	11406920	1999-02-19	17100	A
USGS	11406920	1999-02-20	17100	A
USGS	11406920	1999-02-21	17100	A
USGS	11406920	1999-02-22	16900	A
USGS	11406920	1999-02-23	13500	A
USGS	11406920	1999-02-24	13500	A
USGS	11406920	1999-02-25	13500	A
USGS	11406920	1999-02-26	13500	A
USGS	11406920	1999-02-27	13500	A
USGS	11406920	1999-02-28	13500	A
USGS	11406920	1999-03-01	13500	A
USGS	11406920	1999-03-02	13500	A
USGS	11406920	1999-03-03	13500	A
USGS	11406920	1999-03-04	15600	A
USGS	11406920	1999-03-05	17100	A
USGS	11406920	1999-03-06	17100	A
USGS	11406920	1999-03-07	17100	A
USGS	11406920	1999-03-08	17100	A
USGS	11406920	1999-03-09	16000	A
USGS	11406920	1999-03-10	13500	A
USGS	11406920	1999-03-11	10500	A
USGS	11406920	1999-03-12	7450	A
USGS	11406920	1999-03-13	7430	A
USGS	11406920	1999-03-14	7420	A
USGS	11406920	1999-03-15	6090	A
USGS	11406920	1999-03-16	5410	A
USGS	11406920	1999-03-17	5410	A
USGS	11406920	1999-03-18	5410	A
USGS	11406920	1999-03-19	5410	A
USGS	11406920	1999-03-20	5170	A
USGS	11406920	1999-03-21	4660	A
USGS	11406920	1999-03-22	4150	A
USGS	11406920	1999-03-23	3660	A
USGS	11406920	1999-03-24	3410	A
