"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","82",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","36",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","78",",,0","34",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-05-31",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-01",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-02",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","72",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-03",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","76",",,0","39",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-04",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","78",",,0","32",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-05",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","69",",,0","53",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-06",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","38",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","84",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-11",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","76",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","78",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","77",",,0","35",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","35",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-16",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","98",",,0","50",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","51",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","50",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","77",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","73",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-26",,,,,,,,,"0.14",",,0,0730","0.0","P,,0","0.0","P,,0","76",",,0","51",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-27",,,,,,,,,"0.10",",,0,0730","0.0","P,,0","0.0","P,,0","69",",,0","53",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-28",,,,,,,,,"0.03",",,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-06-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","50",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-01",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-02",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-03",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","53",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-04",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","58",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-05",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","63",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-06",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","59",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","50",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","55",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-11",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","54",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-16",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","77",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","78",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","81",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","79",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","32",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","37",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","74",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","98",",,0","48",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","51",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","53",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","78",",,0","55",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-07-31",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-01",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-02",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-03",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-04",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-05",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-06",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","96",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","101",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","98",",,0","55",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","54",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","53",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-11",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","96",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","50",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-16",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","93",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","78",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-24",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-25",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","45",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","96",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","100",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","98",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-29",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","95",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-30",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","47",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-08-31",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-01",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-02",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","88",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-03",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-04",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","89",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-05",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","92",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-06",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","86",",,0","36",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-07",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","94",",,0","37",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-08",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-09",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","38",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-10",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","44",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-11",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","74",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-12",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","79",",,0","49",",,0",,,,,"    1",",,0",,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-13",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","46",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-14",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","85",",,0","43",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-15",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","83",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-16",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","80",",,0","49",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-17",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-18",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","42",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-19",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","90",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-20",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-21",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","36",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-22",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","91",",,0","40",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-23",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","84",",,0","41",",,0",,,,,,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-24",,,,,,,,,"0.00","T,,0,0730","0.0","P,,0","0.0","P,,0","87",",,0","40",",,0",,,,,"    1",",,0",,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-25",,,,,,,,,"0.66",",,0,0730","0.0","P,,0","0.0","P,,0","69",",,0","51",",,0",,,,,"    1",",,0",,,"    1",",,0",,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-26",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","79",",,0","36",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-27",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","77",",,0","40",",,0",,,"    1",",,0",,,,,,,,
"USC00047195","QUINCY, CA US","39.9366","-120.9475","1042.4","2001-09-28",,,,,,,,,"0.00","P,,0,0730","0.0","P,,0","0.0","P,,0","72",",,0","39",",,0",,,,,,,,,,,,
